rank,objective_value,fixed_ring,ring_b,ring_c,fixed_count
75,5350.5998855628,flange_ring_tilt_all_-90,flange_ring_tilt_all_-10,upperarm_cap_1_tilt_all_0,24
76,5346.1286608862,flange_ring_tilt_all_-90,upperarm_cap_2_tilt_all_0,upperarm_ring_tilt_all_60,24
77,5344.6195912297,flange_ring_tilt_all_-90,flange_ring_tilt_all_-15,upperarm_cap_2_tilt_all_-10,24
78,5340.7066933443,flange_ring_tilt_all_-90,forearm_cap_2_tilt_all_15,upperarm_cap_2_tilt_all_-30,24
79,5332.1183793421,flange_ring_tilt_all_-90,forearm_cap_1_tilt_all_0,wrist_cap_1_tilt_all_-30,24
80,5332.0970766759,flange_ring_tilt_all_-90,base_cap_tilt_all_-30,upperarm_cap_1_tilt_all_0,24
81,5328.8525712666,flange_ring_tilt_all_-90,forearm_cap_1_tilt_all_0,wrist_cap_1_tilt_all_-45,24
82,5324.4267331009,flange_ring_tilt_all_-90,forearm_cap_2_tilt_all_0,upperarm_cap_2_tilt_all_-30,24
83,5324.2293864176,flange_ring_tilt_all_-90,forearm_cap_1_tilt_all_15,upperarm_ring_tilt_all_45,24
84,5319.9233662299,flange_ring_tilt_all_-90,flange_ring_tilt_all_0,upperarm_cap_2_tilt_all_-10,24
85,5308.1483580644,flange_ring_tilt_all_-90,flange_ring_tilt_all_0,forearm_cap_1_tilt_all_0,24
86,5305.6304854469,flange_ring_tilt_all_-90,forearm_cap_2_tilt_all_0,upperarm_cap_1_tilt_all_0,24
87,5295.9227446411,flange_ring_tilt_all_-90,flange_ring_tilt_all_-30,upperarm_ring_tilt_all_45,24
88,5293.8592708194,flange_ring_tilt_all_-90,flange_ring_tilt_all_-10,forearm_cap_1_tilt_all_0,24
89,5292.0839888837,flange_ring_tilt_all_-90,flange_ring_tilt_all_-30,upperarm_ring_tilt_all_60,24
90,5288.8381425294,flange_ring_tilt_all_-90,base_cap_tilt_all_-60,upperarm_cap_2_tilt_all_-10,24
91,5282.5223714042,flange_ring_tilt_all_-90,forearm_cap_2_tilt_all_0,upperarm_cap_2_tilt_all_0,24
92,5280.2568709385,flange_ring_tilt_all_-90,base_cap_tilt_all_-30,upperarm_cap_2_tilt_all_-15,24
93,5278.0096196219,flange_ring_tilt_all_-90,forearm_cap_1_tilt_all_15,upperarm_cap_1_tilt_all_-30,24
94,5275.5200737816,flange_ring_tilt_all_-90,forearm_cap_1_tilt_all_0,upperarm_cap_2_tilt_all_0,24
95,5274.6614641271,flange_ring_tilt_all_-90,forearm_cap_1_tilt_all_10,wrist_cap_1_tilt_all_-45,24
96,5273.2044069100,flange_ring_tilt_all_-90,flange_ring_tilt_all_-30,wrist_cap_2_tilt_all_15,24
97,5268.1919340980,flange_ring_tilt_all_-90,flange_ring_tilt_all_0,upperarm_cap_1_tilt_all_0,24
98,5265.4444199189,flange_ring_tilt_all_-90,base_cap_tilt_all_-45,flange_ring_tilt_all_-30,24
99,5261.7070285685,flange_ring_tilt_all_-90,flange_ring_tilt_all_-10,upperarm_cap_2_tilt_all_-15,24
100,5259.1281001162,flange_ring_tilt_all_-90,flange_ring_tilt_all_-15,upperarm_cap_2_tilt_all_-15,24
101,5256.9019969960,flange_ring_tilt_all_-90,forearm_cap_1_tilt_all_10,wrist_cap_1_tilt_all_-30,24
102,5250.1802020332,flange_ring_tilt_all_-90,forearm_cap_2_tilt_all_10,upperarm_cap_1_tilt_all_-30,24
103,5248.4778206810,flange_ring_tilt_all_-90,base_cap_tilt_all_-15,upperarm_cap_2_tilt_all_0,24
104,5248.2268132725,flange_ring_tilt_all_-90,flange_ring_tilt_all_-15,forearm_cap_1_tilt_all_0,24
105,5247.4126365327,flange_ring_tilt_all_-90,upperarm_cap_2_tilt_all_-10,upperarm_ring_tilt_all_45,24
106,5246.8267418870,flange_ring_tilt_all_-90,forearm_cap_2_tilt_all_45,upperarm_cap_1_tilt_all_0,24
107,5246.7661073699,flange_ring_tilt_all_-90,base_cap_tilt_all_-30,upperarm_cap_1_tilt_all_-10,24
108,5241.0428312766,flange_ring_tilt_all_-90,base_cap_tilt_all_-45,upperarm_cap_1_tilt_all_0,24
109,5240.2875130433,flange_ring_tilt_all_-90,base_cap_tilt_all_-45,forearm_cap_1_tilt_all_10,24
110,5232.6954425916,flange_ring_tilt_all_-90,flange_ring_tilt_all_0,forearm_cap_1_tilt_all_10,24
111,5230.8786209384,flange_ring_tilt_all_-90,flange_ring_tilt_all_-10,forearm_cap_1_tilt_all_10,24
112,5220.6441359651,flange_ring_tilt_all_-90,upperarm_cap_2_tilt_all_0,wrist_cap_1_tilt_all_-60,24
113,5220.0137719794,flange_ring_tilt_all_-90,base_cap_tilt_all_-15,upperarm_cap_1_tilt_all_0,24
114,5217.0514978830,flange_ring_tilt_all_-90,flange_ring_tilt_all_-15,upperarm_ring_tilt_all_45,24
115,5209.9868355705,flange_ring_tilt_all_-90,flange_ring_tilt_all_-15,wrist_cap_2_tilt_all_10,24
116,5208.7355375704,flange_ring_tilt_all_-90,forearm_cap_2_tilt_all_0,upperarm_cap_1_tilt_all_-30,24
117,5205.4152387521,flange_ring_tilt_all_-90,base_cap_tilt_all_-45,upperarm_cap_1_tilt_all_-10,24
118,5204.0107160440,flange_ring_tilt_all_-90,forearm_cap_1_tilt_all_45,upperarm_cap_1_tilt_all_0,24
119,5196.5922889220,flange_ring_tilt_all_-90,flange_ring_tilt_all_-15,wrist_cap_2_tilt_all_15,24
120,5192.0351275591,flange_ring_tilt_all_-90,flange_ring_tilt_all_-15,upperarm_cap_1_tilt_all_-10,24
121,5189.5056229839,flange_ring_tilt_all_-90,base_cap_tilt_all_-30,flange_ring_tilt_all_-15,24
122,5187.5860044592,flange_ring_tilt_all_-90,base_cap_tilt_all_-10,upperarm_cap_1_tilt_all_0,24
123,5185.9381541932,flange_ring_tilt_all_-90,base_cap_tilt_all_-30,flange_ring_tilt_all_-30,24
124,5185.8844836442,flange_ring_tilt_all_-90,flange_ring_tilt_all_-15,forearm_cap_1_tilt_all_10,24
125,5185.3127444679,flange_ring_tilt_all_-90,upperarm_cap_2_tilt_all_-10,upperarm_ring_tilt_all_60,24
126,5185.2616779343,flange_ring_tilt_all_-90,flange_ring_tilt_all_-30,upperarm_cap_1_tilt_all_0,24
127,5184.1961492676,flange_ring_tilt_all_-90,base_cap_tilt_all_-45,flange_ring_tilt_all_-15,24
128,5181.5276987421,flange_ring_tilt_all_-90,forearm_cap_2_tilt_all_15,upperarm_cap_1_tilt_all_-30,24
129,5176.4287564920,flange_ring_tilt_all_-90,base_cap_tilt_all_-30,forearm_cap_1_tilt_all_10,24
130,5174.7368698279,flange_ring_tilt_all_-90,flange_ring_tilt_all_0,upperarm_cap_2_tilt_all_-15,24
131,5171.1701147910,flange_ring_tilt_all_-90,flange_ring_tilt_all_-10,upperarm_cap_1_tilt_all_-10,24
132,5170.3025621285,flange_ring_tilt_all_-90,upperarm_cap_2_tilt_all_-10,wrist_cap_1_tilt_all_-45,24
133,5157.8166263978,flange_ring_tilt_all_-90,base_cap_tilt_all_-30,flange_ring_tilt_all_-10,24
134,5153.6739299905,flange_ring_tilt_all_-90,base_cap_tilt_all_-60,upperarm_cap_2_tilt_all_-15,24
135,5152.1322589683,flange_ring_tilt_all_-90,base_cap_tilt_all_-10,upperarm_cap_2_tilt_all_0,24
136,5150.0790905692,flange_ring_tilt_all_-90,base_cap_tilt_all_-60,forearm_cap_1_tilt_all_0,24
137,5149.0322852622,flange_ring_tilt_all_-90,forearm_cap_1_tilt_all_0,wrist_cap_1_tilt_all_-60,24
138,5146.7486867546,flange_ring_tilt_all_-90,forearm_cap_1_tilt_all_15,wrist_cap_1_tilt_all_-45,24
139,5146.5899003223,flange_ring_tilt_all_-90,flange_ring_tilt_all_-10,forearm_cap_2_tilt_all_0,24
140,5146.1816458286,flange_ring_tilt_all_-90,flange_ring_tilt_all_-10,upperarm_ring_tilt_all_45,24
141,5134.7204383347,flange_ring_tilt_all_-90,base_cap_tilt_all_-45,flange_ring_tilt_all_-10,24
142,5131.3020408423,flange_ring_tilt_all_-90,base_cap_tilt_all_-30,upperarm_cap_1_tilt_all_-15,24
143,5126.4040280620,flange_ring_tilt_all_-90,upperarm_cap_2_tilt_all_-10,wrist_cap_1_tilt_all_-30,24
144,5125.7304542579,flange_ring_tilt_all_-90,base_cap_tilt_all_0,upperarm_cap_1_tilt_all_0,24
145,5118.9502306286,flange_ring_tilt_all_-90,flange_ring_tilt_all_-10,forearm_cap_1_tilt_all_15,24
146,5118.6757703740,flange_ring_tilt_all_-90,flange_ring_tilt_all_0,forearm_cap_2_tilt_all_0,24
147,5117.9999874974,flange_ring_tilt_all_-90,flange_ring_tilt_all_-15,forearm_cap_2_tilt_all_0,24
148,5117.6857208684,flange_ring_tilt_all_-90,base_cap_tilt_all_-45,upperarm_cap_1_tilt_all_-15,24
149,5114.8864893270,flange_ring_tilt_all_-90,forearm_cap_1_tilt_all_15,wrist_cap_1_tilt_all_-30,24
150,5113.5903521924,flange_ring_tilt_all_-90,flange_ring_tilt_all_-30,upperarm_cap_1_tilt_all_-10,24
151,5111.8801798387,flange_ring_tilt_all_-90,base_cap_tilt_all_-60,flange_ring_tilt_all_-30,24
152,5109.6366261835,flange_ring_tilt_all_-90,flange_ring_tilt_all_0,forearm_cap_1_tilt_all_15,24
153,5107.9508977153,flange_ring_tilt_all_-90,upperarm_cap_2_tilt_all_-15,upperarm_ring_tilt_all_45,24
154,5107.8562986117,flange_ring_tilt_all_-90,forearm_cap_1_tilt_all_10,wrist_cap_1_tilt_all_-60,24
155,5105.5652222756,flange_ring_tilt_all_-90,forearm_cap_1_tilt_all_45,upperarm_cap_2_tilt_all_0,24
156,5101.8474828435,flange_ring_tilt_all_-90,flange_ring_tilt_all_-15,wrist_cap_2_tilt_all_0,24
157,5099.7605190273,flange_ring_tilt_all_-90,flange_ring_tilt_all_-30,upperarm_cap_2_tilt_all_-10,24
158,5097.0127255182,flange_ring_tilt_all_-90,upperarm_cap_2_tilt_all_0,wrist_cap_2_tilt_all_0,24
159,5086.1960672130,flange_ring_tilt_all_-90,flange_ring_tilt_all_-15,forearm_cap_1_tilt_all_15,24
160,5085.5512586261,flange_ring_tilt_all_-90,flange_ring_tilt_all_-15,upperarm_cap_1_tilt_all_-15,24
161,5083.2566021837,flange_ring_tilt_all_-90,flange_ring_tilt_all_-10,forearm_cap_2_tilt_all_10,24
162,5081.6333060230,flange_ring_tilt_all_-90,base_cap_tilt_all_-15,upperarm_cap_2_tilt_all_-10,24
163,5075.6315892883,flange_ring_tilt_all_-90,base_cap_tilt_all_-30,flange_ring_tilt_all_0,24
164,5069.1989918842,flange_ring_tilt_all_-90,flange_ring_tilt_all_-15,forearm_cap_2_tilt_all_10,24
165,5068.4901329496,flange_ring_tilt_all_-90,flange_ring_tilt_all_-15,upperarm_ring_tilt_all_60,24
166,5068.2690510611,flange_ring_tilt_all_-90,forearm_cap_2_tilt_all_45,upperarm_cap_2_tilt_all_0,24
167,5068.2369122759,flange_ring_tilt_all_-90,flange_ring_tilt_all_-30,upperarm_cap_2_tilt_all_-15,24
168,5066.6067289317,flange_ring_tilt_all_-90,upperarm_cap_2_tilt_all_-15,upperarm_ring_tilt_all_60,24
169,5063.7102413397,flange_ring_tilt_all_-90,upperarm_cap_1_tilt_all_0,wrist_cap_1_tilt_all_-30,24
170,5062.7250458538,flange_ring_tilt_all_-90,base_cap_tilt_all_-15,upperarm_cap_1_tilt_all_-10,24
171,5060.2459064286,flange_ring_tilt_all_-90,flange_ring_tilt_all_0,upperarm_cap_1_tilt_all_-10,24
172,5057.7359185813,flange_ring_tilt_all_-90,flange_ring_tilt_all_-10,upperarm_cap_1_tilt_all_-15,24
173,5048.9951494171,flange_ring_tilt_all_-90,flange_ring_tilt_all_-30,upperarm_cap_2_tilt_all_0,24
174,5046.1603390885,flange_ring_tilt_all_-90,base_cap_tilt_all_-45,forearm_cap_1_tilt_all_15,24
175,5042.3659292737,flange_ring_tilt_all_-90,upperarm_cap_1_tilt_all_0,upperarm_ring_tilt_all_45,24
176,5041.0391013176,flange_ring_tilt_all_-90,flange_ring_tilt_all_-30,upperarm_cap_1_tilt_all_-15,24
177,5038.4739291466,flange_ring_tilt_all_-90,flange_ring_tilt_all_0,forearm_cap_2_tilt_all_10,24
178,5033.1907531485,flange_ring_tilt_all_-90,base_cap_tilt_all_-60,forearm_cap_1_tilt_all_10,24
179,5031.0421409298,flange_ring_tilt_all_-90,base_cap_tilt_all_-45,flange_ring_tilt_all_0,24
180,5029.8661451373,flange_ring_tilt_all_-90,flange_ring_tilt_all_-15,upperarm_ring_tilt_all_30,24
181,5026.8660811869,flange_ring_tilt_all_-90,base_cap_tilt_all_-10,upperarm_cap_1_tilt_all_-10,24
182,5020.2077886149,flange_ring_tilt_all_-90,flange_ring_tilt_all_-10,wrist_cap_2_tilt_all_15,24
183,5014.4397582947,flange_ring_tilt_all_-90,flange_ring_tilt_all_-10,forearm_cap_2_tilt_all_15,24
184,5013.0370939071,flange_ring_tilt_all_-90,flange_ring_tilt_all_-10,wrist_cap_2_tilt_all_10,24
185,5010.2436042191,flange_ring_tilt_all_-90,base_cap_tilt_all_-10,upperarm_cap_2_tilt_all_-10,24
186,5009.3071354354,flange_ring_tilt_all_-90,upperarm_cap_2_tilt_all_0,wrist_cap_1_tilt_all_-15,24
187,5006.0332118364,flange_ring_tilt_all_-90,base_cap_tilt_all_0,upperarm_cap_2_tilt_all_0,24
188,5005.9437384370,flange_ring_tilt_all_-90,forearm_cap_2_tilt_all_45,upperarm_cap_1_tilt_all_-10,24
189,5005.4444405213,flange_ring_tilt_all_-90,flange_ring_tilt_all_-15,forearm_cap_2_tilt_all_15,24
190,5005.2138063722,flange_ring_tilt_all_-90,forearm_cap_1_tilt_all_0,wrist_cap_2_tilt_all_0,24
191,4999.7141269511,flange_ring_tilt_all_-90,upperarm_cap_2_tilt_all_-15,wrist_cap_1_tilt_all_-45,24
192,4998.8071840729,flange_ring_tilt_all_-90,upperarm_cap_2_tilt_all_-10,wrist_cap_1_tilt_all_-60,24
193,4997.8611403783,flange_ring_tilt_all_-90,base_cap_tilt_all_0,upperarm_cap_1_tilt_all_-10,24
194,4992.5693789090,flange_ring_tilt_all_-90,forearm_cap_1_tilt_all_45,upperarm_cap_1_tilt_all_-10,24
195,4991.5896847364,flange_ring_tilt_all_-90,flange_ring_tilt_all_-45,flange_ring_tilt_all_0,24
196,4988.2222474821,flange_ring_tilt_all_-90,forearm_cap_1_tilt_all_0,wrist_cap_1_tilt_all_-15,24
197,4985.4665936447,flange_ring_tilt_all_-90,flange_ring_tilt_all_-10,upperarm_ring_tilt_all_30,24
198,4979.2272056534,flange_ring_tilt_all_-90,forearm_cap_1_tilt_all_15,wrist_cap_1_tilt_all_-60,24
199,4975.6790015959,flange_ring_tilt_all_-90,upperarm_cap_1_tilt_all_0,upperarm_ring_tilt_all_30,24
200,4974.5921107789,flange_ring_tilt_all_-90,base_cap_tilt_all_-30,forearm_cap_1_tilt_all_15,24
201,4973.4134445058,flange_ring_tilt_all_-90,flange_ring_tilt_all_0,upperarm_ring_tilt_all_45,24
202,4972.6485529048,flange_ring_tilt_all_-90,flange_ring_tilt_all_-30,flange_ring_tilt_all_0,24
203,4971.7580044807,flange_ring_tilt_all_-90,flange_ring_tilt_all_-10,upperarm_ring_tilt_all_60,24
204,4967.5880615154,flange_ring_tilt_all_-90,flange_ring_tilt_all_0,forearm_cap_2_tilt_all_15,24
205,4965.9421687727,flange_ring_tilt_all_-90,base_cap_tilt_all_-60,upperarm_cap_1_tilt_all_-10,24
206,4961.0023504643,flange_ring_tilt_all_-90,base_cap_tilt_all_-60,flange_ring_tilt_all_-15,24
207,4957.0995909346,flange_ring_tilt_all_-90,base_cap_tilt_all_-60,upperarm_cap_1_tilt_all_0,24
208,4955.9506503719,flange_ring_tilt_all_-90,forearm_cap_1_tilt_all_0,upperarm_ring_tilt_all_30,24
209,4953.1280947028,flange_ring_tilt_all_-90,upperarm_cap_2_tilt_all_0,upperarm_ring_tilt_all_30,24
210,4950.8640383659,flange_ring_tilt_all_-90,forearm_cap_2_tilt_all_15,upperarm_ring_tilt_all_60,24
211,4946.5557254442,flange_ring_tilt_all_-90,forearm_cap_1_tilt_all_10,upperarm_ring_tilt_all_30,24
212,4945.2294346720,flange_ring_tilt_all_-90,upperarm_cap_2_tilt_all_-15,wrist_cap_1_tilt_all_-30,24
213,4936.8756248792,flange_ring_tilt_all_-90,base_cap_tilt_all_-15,upperarm_cap_2_tilt_all_-15,24
214,4933.7647672654,flange_ring_tilt_all_-90,base_cap_tilt_all_-45,flange_ring_tilt_all_-45,24
215,4933.3623486407,flange_ring_tilt_all_-90,flange_ring_tilt_all_-15,wrist_cap_1_tilt_all_-30,24
216,4931.6915110379,flange_ring_tilt_all_-90,flange_ring_tilt_all_-30,forearm_cap_1_tilt_all_0,24
217,4931.0588346590,flange_ring_tilt_all_-90,base_cap_tilt_all_-15,forearm_cap_1_tilt_all_0,24
218,4930.6154134442,flange_ring_tilt_all_-90,base_cap_tilt_all_-30,forearm_cap_2_tilt_all_0,24
219,4930.2594944667,flange_ring_tilt_all_-90,forearm_cap_2_tilt_all_10,upperarm_ring_tilt_all_45,24
220,4928.9495078594,flange_ring_tilt_all_-90,forearm_cap_2_tilt_all_10,upperarm_ring_tilt_all_60,24
221,4927.7327780969,flange_ring_tilt_all_-90,flange_ring_tilt_all_-10,wrist_cap_1_tilt_all_-30,24
222,4926.5134395854,flange_ring_tilt_all_-90,base_cap_tilt_all_0,upperarm_cap_2_tilt_all_-10,24
223,4926.2032957893,flange_ring_tilt_all_-90,base_cap_tilt_all_-15,flange_ring_tilt_all_-15,24
224,4925.7756277915,flange_ring_tilt_all_-90,flange_ring_tilt_all_0,upperarm_cap_1_tilt_all_-15,24
225,4921.2496194972,flange_ring_tilt_all_-90,forearm_cap_2_tilt_all_15,upperarm_ring_tilt_all_45,24
226,4919.2155844688,flange_ring_tilt_all_-90,upperarm_cap_1_tilt_all_0,wrist_cap_1_tilt_all_-45,24
227,4918.4667754646,flange_ring_tilt_all_-90,flange_ring_tilt_all_-30,forearm_cap_1_tilt_all_10,24
228,4917.5799928871,flange_ring_tilt_all_-90,upperarm_cap_2_tilt_all_0,wrist_cap_2_tilt_all_10,24
229,4913.6334680627,flange_ring_tilt_all_-90,forearm_cap_2_tilt_all_45,upperarm_cap_2_tilt_all_-10,24
230,4913.3589437435,flange_ring_tilt_all_-90,base_cap_tilt_all_-15,upperarm_cap_1_tilt_all_-15,24
